date,latitude,longitude,NO2_column_density_mol_m2
2026-08-25,25.28541666666673,67.49573412698399,4.6666646e-05
2026-08-25,25.28541666666673,67.55029761904747,4.2975484e-05
2026-08-25,25.28541666666673,67.60486111111095,3.954296e-05
2026-08-25,25.250694444444516,66.89553571428567,1.834639e-05
2026-08-25,25.250694444444516,66.95009920634917,1.834639e-05
2026-08-25,25.250694444444516,67.00466269841264,4.3550128e-05
2026-08-25,25.250694444444516,67.05922619047612,3.6084853e-05
2026-08-25,25.250694444444516,67.1137896825396,2.7321912e-05
2026-08-25,25.250694444444516,67.1683531746031,4.4696353e-05
2026-08-25,25.250694444444516,67.22291666666658,5.2811192e-05
2026-08-25,25.250694444444516,67.27748015873006,3.795566e-05
2026-08-25,25.250694444444516,67.33204365079354,4.1376337e-05
2026-08-25,25.250694444444516,67.38660714285703,4.0554984e-05
2026-08-25,25.250694444444516,67.44117063492051,3.7380894e-05
2026-08-25,25.250694444444516,67.49573412698399,3.7380894e-05
2026-08-25,25.250694444444516,67.55029761904747,4.2975484e-05
2026-08-25,25.250694444444516,67.60486111111095,3.360358e-05
2026-08-25,25.215972222222298,66.84097222222219,1.3231427e-05
2026-08-25,25.215972222222298,66.89553571428567,1.3231427e-05
2026-08-25,25.215972222222298,66.95009920634917,3.801415e-05
2026-08-25,25.215972222222298,67.00466269841264,4.3550128e-05
2026-08-25,25.215972222222298,67.05922619047612,5.573302e-05
2026-08-25,25.215972222222298,67.1137896825396,4.4696353e-05
2026-08-25,25.215972222222298,67.1683531746031,4.4696353e-05
2026-08-25,25.215972222222298,67.22291666666658,4.9944025e-05
2026-08-25,25.215972222222298,67.27748015873006,4.2315587e-05
2026-08-25,25.215972222222298,67.33204365079354,4.1376337e-05
2026-08-25,25.215972222222298,67.38660714285703,3.608408e-05
2026-08-25,25.215972222222298,67.44117063492051,3.608408e-05
2026-08-25,25.215972222222298,67.49573412698399,2.8544484e-05
2026-08-25,25.215972222222298,67.55029761904747,3.1505984e-05
2026-08-25,25.215972222222298,67.60486111111095,3.360358e-05
